assessment_date,basements,building_code,category_code,census_tract,central_air,date_exterior_condition,depth,exempt_building,exempt_land,exterior_condition,fireplaces,frontage,fuel,garage_spaces,garage_type,general_construction,homestead_exemption,house_extension,interior_condition,market_value,market_value_date,number_of_bathrooms,number_of_bedrooms,number_of_rooms,number_stories,off_street_open,parcel_shape,quality_grade,recording_date,sale_date,sale_price,separate_utilities,sewer,site_type,taxable_building,taxable_land,topography,total_area,total_livable_area,type_heater,unfinished,utility,view_type,year_built,year_built_estimate,zip_code,zoning,building_code_new,lat,lng
2022-05-24,,RB   ,6,27.0,,,36.0,0.0,9500.0,,,14.0,,,,,0,,,9500.0,,,,,,193.0,E,,2043-01-01,2043-01-01,4.0,,,,0.0,0.0,F,504.0,,,,,I,,,19147.0,RSA5,,39.93023901126651,-75.14840271720452
2022-05-24,,RB   ,6,27.0,,,42.0,0.0,14400.0,,,18.0,,,,,0,,,14400.0,,,,,,44.0,E,,2043-01-01,2043-01-01,4.0,,,,0.0,0.0,F,756.0,,,,,I,,,19147.0,RSA5,,39.93017124323452,-75.148469899845
2022-05-24,,SC   ,6,143.0,,,25.0,0.0,168100.0,,,37.0,,,,,0,,,168100.0,,,,,,680.0,C,,2043-01-01,2043-01-01,4.0,,,,0.0,0.0,C,353.0,,,,,E,,,19125.0,CMX2.5,,39.9652228644873,-75.13408960247553
2022-05-24,,SC   ,6,378.0,,,76.0,0.0,39200.0,,,14.0,,,,,0,,,39200.0,,,,,,3316.0,E,,2043-01-01,2043-01-01,4.0,,,,0.0,0.0,F,1064.0,,,,,I,,,19137.0,,,39.99059290605015,-75.08618064012812
2022-05-24,,SI   ,6,376.0,,,45.0,0.0,1451900.0,,,66.0,,,,,0,2.0,,1451900.0,,,,,,763.0,A,,2043-01-01,2043-01-01,4.0,,,,0.0,0.0,F,3685.0,,,,,I,,,19107.0,CMX4,,39.95731882240406,-75.15405878751531
2022-05-24,,SI   ,6,369.0,,,484.0,0.0,5878400.0,,,81.0,,,,,0,,,5878400.0,,,,,,679.0,E,,2043-01-01,2043-01-01,4.0,,,,0.0,0.0,F,39189.0,,,,,I,,,19104.0,,,39.95392747530742,-75.18162631595054
2022-05-24,,SI   ,6,809.0,,,730.0,0.0,674800.0,,,83.0,,,,,0,,,674800.0,,,,,,180.0,A,,2043-01-01,2043-01-01,4.0,,,,0.0,0.0,F,13128.0,,,,,I,,,19145.0,,,39.92167017913246,-75.19004411699419
2022-05-24,,SI   ,6,373.0,,,14.0,0.0,49800.0,,,220.0,,,,,0,,,49800.0,,,,,,,A,,2043-01-01,2043-01-01,4.0,,,,0.0,0.0,F,2625.0,,,,,I,,,19145.0,RSA3,,39.913154879284505,-75.18299116174957
2022-05-24,,SC   ,6,70.0,,,109.0,0.0,0.0,,,39.0,,,,,0,,,42000.0,,,,,,651.0,A,,2043-01-01,2043-01-01,4.0,,,,0.0,42000.0,F,2803.0,,,,,,,,19143.0,CMX2,,39.93554797439336,-75.22252653837775
2022-05-24,,SC   ,6,373.0,,,105.0,0.0,74700.0,,,57.0,,,,,0,,,74700.0,,,,,,1968.0,B,,2043-01-01,2043-01-01,4.0,,,,0.0,0.0,F,3248.0,,,,,I,,,19145.0,,,39.91328103277431,-75.18148203730516
2022-05-24,,SC   ,6,373.0,,,106.0,0.0,213500.0,,,72.0,,,,,0,,,213500.0,,,,,,1968.0,A,,2043-01-01,2043-01-01,4.0,,,,0.0,0.0,F,5920.0,,,,,I,,,19145.0,,,39.91330489870043,-75.18138145139714
2022-05-24,,SC   ,6,38.0,,,106.0,0.0,392000.0,,,185.0,,,,,0,,,392000.0,,,,,,1968.0,A,,2043-01-01,2043-01-01,4.0,,,,0.0,0.0,F,7300.0,,,,,I,,,19145.0,,,39.91398291062135,-75.17947487359449
2022-05-24,,SC   ,6,301.0,,,115.0,0.0,0.0,,,30.0,,,,,0,,,122800.0,,,,,,661.0,E,,2043-01-01,2043-01-01,4.0,,,,0.0,122800.0,F,3437.0,,,,,I,,,19124.0,RSA3,,40.02033963504127,-75.08255243059487
2022-05-24,,SC   ,6,301.0,,,120.0,0.0,0.0,,,20.0,,,,,0,,,62400.0,,,,,,145.0,E,,2043-01-01,2043-01-01,4.0,,,,0.0,62400.0,F,2392.0,,,,,I,,,19124.0,RM1,,40.020193201239806,-75.08217859773292
2022-05-24,,SC   ,6,301.0,,,120.0,0.0,31100.0,,,20.0,,,,,0,,,31100.0,,,,,,145.0,E,,2043-01-01,2043-01-01,4.0,,,,0.0,0.0,F,2392.0,,,,,I,,,19124.0,RM1,,40.02014755837297,-75.08222029615739
2022-05-24,,SI   ,6,373.0,,,343.0,0.0,712700.0,,,100.0,,,,,0,,,712700.0,,,,,,,B,,2043-01-01,2043-01-01,4.0,,,,0.0,0.0,F,69207.0,,,,,I,,,19145.0,RM2,,39.902830547840885,-75.19197350450256
2022-05-24,,SI   ,6,,,,221.0,0.0,324300.0,,,285.0,,,,,0,,,324300.0,,,,,,,E,,2043-01-01,2043-01-01,4.0,,,,0.0,0.0,F,62985.0,,,,,I,,,,,,,
2022-05-24,,SC   ,6,54.0,,,100.0,0.0,48000.0,,,40.0,,,,,0,,,48000.0,,,,,,,E,,2043-01-01,2043-01-01,4.0,,,,0.0,0.0,F,4000.0,,,,,,,,19153.0,SPPOA,,39.88980749637193,-75.25041617202362
2022-05-24,,SI   ,6,373.0,,,35.0,0.0,140300.0,,,64.0,,,,,0,,,140300.0,,,,,,2731.0,A,,2043-01-01,2043-01-01,4.0,,,,0.0,0.0,F,1696.0,,,,,I,,,19145.0,,,39.9119724348346,-75.18254268973874
2022-05-24,,SI   ,6,373.0,,,50.0,0.0,98200.0,,,25.0,,,,,0,,,98200.0,,,,,,2731.0,A,,2043-01-01,2043-01-01,4.0,,,,0.0,0.0,F,1105.0,,,,,I,,,19145.0,,,39.912223416399335,-75.18244417520062
2022-05-24,,JU   ,4,39.0,,,327.0,0.0,3605000.0,,,920.0,,,,,0,,,3605000.0,,,,,,770.0,E,C ,2043-01-01,2043-01-01,4.0,,,,0.0,0.0,F,301217.0,0.0,,,,I,2006.0,,19145.0,SPPOA,PP,39.91557136249722,-75.1724626193249
2022-05-24,,SI   ,6,36.0,,,61.0,0.0,1619000.0,,,138.0,,,,,0,,,1619000.0,,,,,,,B,,2043-01-01,2043-01-01,4.0,,,,0.0,0.0,F,8776.0,,,,,I,,,19145.0,,,39.92395636994851,-75.19191354268011
2022-05-24,,SB   ,6,809.0,,,924.0,0.0,1655500.0,,,63.0,,,,,0,,,1655500.0,,,,,,3560.0,E,,2043-01-01,2043-01-01,4.0,,,,0.0,0.0,F,58212.0,,,,,,,,19145.0,,,39.92591480213429,-75.19402986241373
2022-05-24,,SC   ,6,36.0,,,26.0,0.0,0.0,,,10.0,,,,,0,,,31200.0,,,,,,2960.0,E,,2043-01-01,2043-01-01,4.0,,,,0.0,31200.0,F,260.0,,,,,,,,19145.0,,,39.92692254073369,-75.19029711844733
2022-05-24,,SC   ,6,33.0,,,25.0,0.0,0.0,,,80.0,,,,,0,,,290000.0,,,,,,,B,,2043-01-01,2043-01-01,4.0,,,,0.0,290000.0,F,2000.0,,,,,,,,19146.0,,,39.93816825512313,-75.19815458998137
2022-05-24,,JV   ,4,214.0,,,200.0,0.0,635500.0,,,198.0,,,,,0,,,635500.0,,,,,,1615.0,E,C ,2043-01-01,2043-01-01,2.0,,,,0.0,0.0,F,39600.0,0.0,,,,I,0.0,,19128.0,SPPOA,229,40.030403481967646,-75.22017100245172
2022-05-24,,SI   ,6,,,,550.0,0.0,267600.0,,,49.0,,,,,0,,,267600.0,,,,,,,E,,2043-01-01,2043-01-01,4.0,,,,0.0,0.0,F,26758.0,,,,,I,,,,,,,
2022-05-24,,SJ   ,6,365.0,,,825.0,0.0,2134800.0,,,186.0,,,,,0,,,2134800.0,,,,,,3816.0,A,,2043-01-01,2043-01-01,4.0,,,,0.0,0.0,F,153750.0,,,,,,,,19116.0,,,40.115183345070434,-75.00554042321754
2022-05-24,,XA0  ,4,298.0,,,570.0,19054.0,985446.0,,,200.0,,,,,0,,,1004500.0,,,,,,1753.0,B,C ,2043-01-01,2043-01-01,1.0,,,,0.0,0.0,F,72000.0,975.0,,,,I,1920.0,,19124.0,RSA5,LB,40.01944234728704,-75.07213397870132
2022-05-24,,RB   ,6,807.0,,,375.0,0.0,0.0,,,305.0,,,,,0,,,5338100.0,,,,,,2078.0,E,,2043-01-01,2043-01-01,4.0,,,,0.0,5338100.0,F,114381.0,,,,,I,,,19148.0,ICMX,,39.9156198719309,-75.14660386029749
2022-05-24,,SC   ,6,203.0,,,87.0,0.0,159700.0,,,56.0,,,,,0,88.0,,159700.0,,,,,,613.0,E,,2043-01-01,2043-01-01,4.0,,,,0.0,0.0,F,4828.0,,,,,I,,,19140.0,IRMX,,40.0145047611576,-75.15226112339427
2022-05-24,,RA   ,6,171.0,,,314.0,0.0,887800.0,,,382.0,,,,,0,,,887800.0,,,,,,2420.0,C,,2043-01-01,2043-01-01,1.0,,,,0.0,0.0,F,59940.0,,,,,I,,,19132.0,I2,,39.99961543547274,-75.17744804909105
2022-05-24,,SC   ,6,268.0,,,200.0,0.0,288400.0,,,140.0,,,,,0,,,288400.0,,,,,,2218.0,E,,2043-01-01,2043-01-01,4.0,,,,0.0,0.0,F,28000.0,,,,,I,,,19126.0,RSA3,,40.05938785805778,-75.13967090141884
2022-05-24,,SC   ,6,345.0,,,51.0,0.0,0.0,,,129.0,,,,,0,,,34500.0,,,,,,1798.0,E,,2043-01-01,2043-01-01,4.0,,,,0.0,34500.0,F,6538.0,,,,,I,,,19115.0,RM2,,40.08099755774887,-75.04189355722896
2022-05-24,,SI   ,6,66.0,,,50.0,0.0,0.0,,,16.0,,,,,0,,,26500.0,,,,,,1042.0,E,,2043-01-01,2043-01-01,4.0,,,,0.0,26500.0,F,800.0,,,,,I,,,19142.0,ICMX,,39.92884489950311,-75.23424735198432
2022-05-24,,SI   ,6,66.0,,,50.0,0.0,0.0,,,19.0,,,,,0,,,31400.0,,,,,,1042.0,E,,2043-01-01,2043-01-01,4.0,,,,0.0,31400.0,F,948.0,,,,,I,,,19142.0,ICMX,,39.92881418734693,-75.23428041812883
2022-05-24,,SI   ,6,66.0,,,50.0,0.0,0.0,,,100.0,,,,,0,,,25500.0,,,,,,938.0,A,,2043-01-01,2043-01-01,4.0,,,,0.0,25500.0,F,2500.0,,,,,,,,19142.0,,,39.92874748800037,-75.2343496455716
2022-05-24,,XA0  ,4,265.0,,,690.0,30488.0,6076412.0,,,570.0,,,,,0,,,6106900.0,,,,,,972.0,E,C ,2043-01-01,2043-01-01,4.0,,,,0.0,0.0,F,393300.0,1560.0,,,,I,0.0,,19138.0,RSA5,LB,40.058623772774126,-75.15489289328836
2022-05-24,,SC   ,6,366.0,,,268.0,0.0,12779000.0,,,176.0,,,,,0,,,12779000.0,,,,,,2709.0,A,,2043-01-01,2043-01-01,4.0,,,,0.0,0.0,F,49961.0,,,,,I,,,19147.0,CMX3,,39.93733118073151,-75.14140444332077
2022-05-24,,SI   ,6,381.0,,,260.0,0.0,0.0,,,360.0,,,,,0,,,864600.0,,,,,,1741.0,E,,2043-01-01,2043-01-01,1.0,,,,0.0,864600.0,F,93600.0,,,,,I,,,19135.0,,,40.02284371697982,-75.03366587186909
2022-05-24,,RB   ,6,10.0,,,250.0,0.0,7125000.0,,,76.0,,,,,0,36.0,,7125000.0,,,,,,148.0,E,,2043-01-01,2043-01-01,4.0,,,,0.0,0.0,F,19000.0,,,,,I,,,19106.0,CMX4,,39.9474400438727,-75.14488786170418
2022-05-24,,XA0  ,4,184.0,,,159.0,326915.0,480485.0,,,195.0,,,,A ,0,,,807400.0,,,,,,1614.0,E,B ,2043-01-01,2043-01-01,4.0,,,,0.0,0.0,F,31101.0,4884.0,,,,I,1925.0,,19137.0,RSA5,620,40.00246046152079,-75.0706679771681
2022-05-24,,JV   ,4,372.0,,,66.0,0.0,1142800.0,,,272.0,,,,,0,,,1142800.0,,,,,,1578.0,E,C ,2040-04-16,2040-04-16,2.0,,,,0.0,0.0,F,17983.0,0.0,,,,I,0.0,,19148.0,SPPOA,PP,39.91539346689346,-75.16588212266001
2022-05-24,,XA0  ,4,800.0,,,80.0,0.0,764208.0,,,90.0,,,,,0,,,772500.0,,,,,,2300.0,B,C ,2040-01-25,2040-01-25,1.0,,,,0.0,8292.0,F,945851.0,2688.0,,,,I,0.0,,19132.0,RSA2,246,39.99845464185795,-75.188994470366
2022-05-24,,XA0  ,4,170.0,,,948.0,0.0,11372800.0,,,943.0,,,,,0,,,11372800.0,,,,,,2300.0,E,C ,2040-01-25,2040-01-25,1.0,,,,0.0,0.0,F,893964.0,2756.0,,,,I,0.0,,19132.0,RSA2,246,40.00467744193902,-75.18905093864036
2022-05-24,,XA0  ,4,170.0,,,948.0,0.0,11372800.0,,,943.0,,,,,0,,,11372800.0,,,,,,2300.0,E,C ,2040-01-25,2040-01-25,1.0,,,,0.0,0.0,F,893964.0,1960.0,,,,I,0.0,,19132.0,RSA2,246,40.00136495542275,-75.18880888358436
2022-05-24,,SI   ,6,6.0,,,10.0,0.0,15200.0,,,38.0,,,,,0,,,15200.0,,,,,,51.0,E,,2040-01-01,2040-01-01,2.0,,,,0.0,0.0,F,379.0,,,,,I,,,19107.0,CMX5,,39.94859815334078,-75.15493767450671
2022-05-24,,RE   ,4,377.0,,,109.0,0.0,30000.0,,,118.0,,,,,0,36.0,,30000.0,,,,,,172.0,C,C ,2039-08-01,2039-08-01,1.0,,,,0.0,0.0,F,4481.0,0.0,,,,,0.0,,19122.0,I3,229,39.98358710104026,-75.14919842710243
2022-05-24,,SI   ,6,378.0,,,584.0,0.0,606600.0,,,150.0,,,,,0,,,606600.0,,,,,,,A,,2039-08-01,2039-08-01,1.0,,,,0.0,0.0,F,130680.0,,,,,I,,,19134.0,I3,,39.98199780605494,-75.0863933832935
2022-05-24,,JP   ,4,192.0,,,250.0,0.0,328300.0,,,425.0,,,,,0,41.0,,328300.0,,,,,,537.0,E,C ,2039-08-01,2039-08-01,1.0,,,,0.0,0.0,F,106250.0,0.0,,,,I,0.0,,19134.0,RSA5,610,40.00237204550734,-75.11337969724487
2022-05-24,,O50  ,1,169.0,,,62.0,75920.0,18980.0,4.0,0.0,16.0,,0.0,,A ,0,,4.0,94900.0,,0.0,0.0,,3.0,1873.0,E,C+,2038-09-29,2038-09-29,1.0,,,,0.0,0.0,F,992.0,2108.0,,,,I,1910.0,Y,19132.0,RSA5,24,39.99444012757896,-75.18059670556865
2022-05-24,,E48  ,3,257.0,,,69.0,0.0,0.0,,,57.0,,,,E ,0,,,548300.0,,,,,,5071.0,A,C+,2038-06-01,2038-06-01,1.0,,,,438640.0,109660.0,F,4434.0,2832.0,,,,I,1925.0,,19118.0,RSA3,816,40.07012056372057,-75.19998167903806
2022-05-24,,SI   ,6,20.0,,,1.0,0.0,278500.0,,,3978.0,,,,,0,,,278500.0,,,,,,1459.0,E,,2038-03-22,2038-03-22,2.0,,,,0.0,0.0,F,3978.0,,,,,I,,,19146.0,I2,,39.93958856087181,-75.18280735979016
2022-05-24,,SJ   ,6,273.0,,,121.0,0.0,0.0,,,475.0,,,,,0,,,632200.0,,,,,,1229.0,B,,2038-03-04,2038-03-04,1.0,,,,0.0,632200.0,F,57475.0,,,,,,,,19120.0,I2,,40.03553315584101,-75.11813545357913
2022-05-24,,JE0  ,4,39.0,,,49.0,0.0,0.0,,,23.0,,,,A ,0,,,146600.0,,,,,,1613.0,A,C ,2038-02-10,2038-02-10,1.0,,,,117287.0,29313.0,F,1127.0,1472.0,,,,I,1920.0,,19145.0,RSA5,251,39.91537861388792,-75.17556257850089
2022-05-24,,JV   ,4,242.0,,,1205.0,0.0,335200.0,,,216.0,,,,E ,0,,,335200.0,,,,,,922.0,A,C ,2037-12-31,2037-12-30,2.0,,,,0.0,0.0,F,65462.0,1664.0,,,,I,0.0,,19144.0,SPPOA,PP,40.030494167676686,-75.16856668128182
2022-05-24,,X    ,4,365.0,,,259.0,0.0,950405.0,,,864.0,,,,,0,,,1015000.0,,,,,,820.0,B,C ,2037-11-27,2037-11-27,500000.0,,,,0.0,64595.0,F,350700.0,0.0,,,,I,0.0,,19116.0,RSD3,LB,40.1307901239684,-75.0214557299317
2022-05-24,,JP   ,4,300.0,,,73.0,0.0,223900.0,,,205.0,,,,A ,0,,,223900.0,,,,,,,E,C+,2037-10-19,2037-10-18,2.0,,,,0.0,0.0,F,14928.0,0.0,,,,I,1960.0,,19124.0,SPPOA,610,40.01395267495692,-75.08047005425937
2022-05-24,,SC   ,6,198.0,,,88.0,0.0,106200.0,,,116.0,,,,,0,,,106200.0,,,,,,542.0,C,,2036-05-11,2036-05-11,1.0,,,,0.0,0.0,F,3318.0,,,,,,,,19140.0,SPPOA,,40.00908021096314,-75.13832136678289
2022-05-24,,JU   ,4,801.0,,,197.0,0.0,2210100.0,,,610.0,,,,,0,,,2210100.0,,,,,,3869.0,A,B ,2036-03-18,2036-03-18,1.0,,,,0.0,0.0,F,110507.0,0.0,,,,I,0.0,,19129.0,SPPOA,107,40.01837903749362,-75.20135336750336
2022-05-24,,JV   ,4,190.0,,,85.0,0.0,790900.0,,,212.0,,,,,0,,,790900.0,,,,,,4001.0,E,C ,2036-01-11,2036-01-10,2.0,,,,0.0,0.0,F,18081.0,0.0,,,,I,0.0,,19124.0,SPPOA,680,40.00411538940741,-75.10246804640364
2022-05-24,,SR   ,6,169.0,,,40.0,0.0,0.0,,,15.0,,,,,0,,,49000.0,,,,,,383.0,E,,2035-08-05,2035-08-05,1.0,,,,0.0,49000.0,F,600.0,,,,,I,,,19132.0,RSA5,,39.99761776903346,-75.1843279032247
2022-05-24,,X    ,4,94.0,,,228.0,0.0,650900.0,,,290.0,,,,,0,57.0,,650900.0,,,,,,1061.0,E,C ,2035-05-10,2035-05-10,1.0,,,,0.0,0.0,F,66117.0,0.0,,,,I,1925.0,,19139.0,CMX3,620,39.96118236356428,-75.23035918079876
2022-05-24,,SR   ,6,152.0,,,75.0,0.0,39800.0,,,15.0,,,,,0,,,39800.0,,,,,,2191.0,E,,2034-08-28,2034-08-28,1.0,,,,0.0,0.0,F,1122.0,,,,,I,,,19121.0,RSA5,,39.98401319784576,-75.16592439407208
2022-05-24,,JH0  ,4,104.0,,,150.0,493513.0,131187.0,,,50.0,,,,A ,0,,,624700.0,,,,,,135.0,E,C+,2033-05-06,2033-05-06,1.0,,,,0.0,0.0,F,7500.0,3763.0,,,,I,1925.0,,19139.0,RSA5,251,39.963707020628426,-75.21773072016512
2022-05-24,,SC   ,6,376.0,,,73.0,0.0,0.0,,,6.0,,,,,0,,,153000.0,,,,,,656.0,E,,2031-11-30,2031-11-30,1.0,,,,0.0,153000.0,F,437.0,,,,,I,,,19123.0,,,39.96008383853967,-75.15347171554025
2022-05-24,,SC   ,6,132.0,,,28.0,0.0,21300.0,,,22.0,,,,,0,,,21300.0,,,,,,265.0,A,,2031-11-02,2031-11-02,1.0,,,,0.0,0.0,F,189.0,,,,,I,,,19123.0,CMX4,,39.96626124081707,-75.16033250288301
2022-05-24,,JU   ,4,292.0,,,937.0,0.0,2433500.0,,,1815.0,,,,,0,,,2433500.0,,,,,,1859.0,B,C ,2031-10-13,2031-10-13,1.0,,,,0.0,0.0,F,474368.0,0.0,,,,I,0.0,,19124.0,,PP,40.01846604074989,-75.09976440570524
2022-05-24,,O50  ,1,169.0,,,62.0,75920.0,18980.0,4.0,0.0,16.0,,0.0,,A ,0,,4.0,94900.0,,0.0,0.0,,3.0,1873.0,E,C+,2031-09-29,2031-09-29,1.0,,,,0.0,0.0,F,992.0,2108.0,,,,I,1910.0,Y,19132.0,RSA5,24,39.99439678654458,-75.18060609587667
2022-05-24,,SC   ,6,276.0,,,236.0,0.0,0.0,,,80.0,,,,,0,,,170200.0,,,,,,4410.0,A,,2031-06-15,2031-06-15,1.0,,,,0.0,170200.0,F,18906.0,,,,,,,,19126.0,RM1,,40.04572259236184,-75.1350037676166
2022-05-24,,RB   ,6,163.0,,,45.0,0.0,0.0,,,11.0,,,,,0,,,6900.0,,,,,,1758.0,E,,2031-03-23,2031-03-23,1.0,,,,0.0,6900.0,F,506.0,,,,,I,,,19133.0,RSA5,,39.988682898462,-75.13376207266745
2022-05-24,,SI   ,6,,,,107.0,0.0,0.0,,,480.0,,,,,0,,,103000.0,,,,,,1427.0,E,,2030-07-12,2030-07-12,1.0,,,,0.0,103000.0,F,51480.0,,,,,I,,,,,,,
2022-05-24,,ZQ0  ,4,216.0,,,1583.0,750405.0,39495.0,,,121.0,,,,A ,0,,,789900.0,,,,,,6576.0,B,C ,2030-06-13,2030-06-13,1.0,,,,0.0,0.0,F,280265.0,30875.0,,,,I,0.0,,19128.0,I2,401,40.04249889843036,-75.24831109106763
2022-05-24,,ZG0  ,4,257.0,,,189.0,214600.0,50400.0,,,55.0,,,,E ,0,,,265000.0,,,,,,5054.0,B,C+,2030-05-29,2030-05-29,1.0,,,,0.0,0.0,F,20024.0,2628.0,,,,I,1930.0,,19118.0,RSA3,690,40.07335466132607,-75.19689531492955
2022-05-24,,H78  ,1,22.0,,,220.0,240981.0,62140.0,4.0,0.0,26.0,,1.0,,A ,0,,4.0,505200.0,,0.0,0.0,,4.0,349.0,E,A-,2043-01-01,2043-01-01,4.0,,,,163219.0,38860.0,F,5720.0,2598.0,,,,I,2006.0,Y,19146.0,CMX2,36,39.93617293249379,-75.16774512870506
2022-05-24,,SR   ,6,32.0,,,50.0,0.0,0.0,,,15.0,,,,,0,,,133900.0,,,,,,1797.0,E,,2043-01-01,2043-01-01,4.0,,,,0.0,133900.0,F,740.0,,,,,I,,,19146.0,RM1,,39.93419802865002,-75.18202917720946
2022-05-24,,ZK0  ,4,271.0,,,750.0,17589.0,568711.0,,,1051.0,,,,A ,0,,,855300.0,,,,,,2449.0,E,C ,2043-01-01,2043-01-01,4.0,,,,0.0,269000.0,F,788250.0,1125.0,,,,I,0.0,,19126.0,RSA5,811,40.04852151651125,-75.12637899268215
2022-05-24,,SI   ,6,177.0,,,16.0,0.0,0.0,,,13.0,,,,,0,,,900.0,,,,,,1274.0,E,,2043-01-01,2043-01-01,4.0,,,,0.0,900.0,F,214.0,,,,,I,,,19134.0,,,39.99046917340274,-75.12460300743938
2022-05-24,,SC   ,6,339.0,,,90.0,0.0,4500.0,,,50.0,,,,,0,,,5500.0,,,,,,343.0,E,,2043-01-01,2043-01-01,4.0,,,,0.0,1000.0,,4500.0,,,,,,,,19111.0,,,40.0638045889508,-75.08349827663498
2022-05-24,,SI   ,6,38.0,,,106.0,0.0,38800.0,,,83.0,,,,,0,,,113800.0,,,,,,180.0,A,,2043-01-01,2043-01-01,4.0,,,,0.0,75000.0,F,13128.0,,,,,I,,,19145.0,,,39.91978493956464,-75.1883040716543
2022-05-24,,RA   ,6,239.0,,,753.0,0.0,250400.0,,,42.0,,,,,0,,,250400.0,,,,,,512.0,E,,2043-01-01,2043-01-01,4.0,,,,0.0,0.0,F,31347.0,,,,,,,,19144.0,RM3,,40.03489951126402,-75.18656119600453
2022-05-24,,SC   ,6,240.0,,,70.0,0.0,10400.0,,,20.0,,,,,0,,,10400.0,,,,,,1163.0,E,,2043-01-01,2043-01-01,4.0,,,,0.0,0.0,F,1398.0,,,,,I,,,19144.0,,,40.02986181323546,-75.1799133029064
2022-05-24,,SI   ,6,175.0,,,489.0,0.0,50200.0,,,71.0,,,,,0,,,50200.0,,,,,,1367.0,E,,2043-01-01,2043-01-01,4.0,,,,0.0,0.0,,34870.0,,,,,,,,19133.0,,,40.00004363211852,-75.14079264612451
2022-05-24,,SI   ,6,199.0,,,178.0,0.0,102200.0,,,174.0,,,,,0,,,102200.0,,,,,,689.0,B,,2043-01-01,2043-01-01,1.0,,,,0.0,0.0,F,31002.0,,,,,,,,19133.0,,,40.00038065802659,-75.14787317985197
2022-05-24,,SR   ,6,167.0,,,39.0,0.0,1177.0,,,63.0,,,,,0,,,12400.0,,,,,,578.0,C,,2043-01-01,2043-01-01,1.0,,,,0.0,11223.0,F,1245.0,,,,,I,,,19132.0,,,39.993895966674046,-75.15461673921645
2022-05-24,,SC   ,6,,,,491.0,0.0,116000.0,,,34.0,,,,,0,,,116000.0,,,,,,783.0,E,,2043-01-01,2043-01-01,4.0,,,,0.0,0.0,F,16694.0,,,,,,,,,,,,
2022-05-24,,ZO0  ,4,,,,275.0,89600.0,22400.0,,,50.0,,,,A ,0,,,112000.0,,,,,,1284.0,E,C ,2043-01-01,2043-01-01,4.0,,,,0.0,0.0,B,13744.0,2240.0,,,,I,1941.0,,,,690,,
2022-05-24,,SC   ,6,239.0,,,280.0,0.0,239000.0,,,85.0,,,,,0,,,239000.0,,,,,,1239.0,E,,2043-01-01,2043-01-01,4.0,,,,0.0,0.0,F,23800.0,,,,,,,,19144.0,,,40.0326785943174,-75.18432424768473
2022-05-24,,SJ   ,6,69.0,,,130.0,0.0,780000.0,,,400.0,,,,,0,,,780000.0,,,,,,1629.0,E,,2043-01-01,2043-01-01,4.0,,,,0.0,0.0,F,52000.0,,,,,I,,,19143.0,I2,,39.93381464550937,-75.21790304460771
2022-05-24,,SI   ,6,69.0,,,520.0,0.0,72500.0,,,45.0,,,,,0,,,72500.0,,,,,,1629.0,E,,2043-01-01,2043-01-01,4.0,,,,0.0,0.0,F,23400.0,,,,,I,,,19143.0,I2,,39.93505304475383,-75.2161615003076
2022-05-24,,SC   ,6,74.0,,,66.0,0.0,7200.0,,,35.0,,,,,0,,,7200.0,,,,,,928.0,E,,2043-01-01,2043-01-01,4.0,,,,0.0,0.0,F,2310.0,,,,,I,,,19143.0,,,39.94304479967701,-75.21521951951215
2022-05-24,,SC   ,6,78.0,,,148.0,0.0,211300.0,,,214.0,,,,,0,,,211300.0,,,,,,1105.0,C,,2043-01-01,2043-01-01,4.0,,,,0.0,0.0,F,27947.0,,,,,,,,19143.0,SPPOA,,39.94368651608648,-75.21644604553858
2022-05-24,,SI   ,6,73.0,,,877.0,0.0,27200.0,,,10.0,,,,,0,,,27200.0,,,,,,2859.0,E,,2043-01-01,2043-01-01,4.0,,,,0.0,0.0,F,8770.0,,,,,I,,,19143.0,,,39.94602167809904,-75.2254186686459
2022-05-24,,SI   ,6,60.0,,,150.0,0.0,82400.0,,,177.0,,,,,0,,,82400.0,,,,,,1132.0,E,,2043-01-01,2043-01-01,4.0,,,,0.0,0.0,F,26572.0,,,,,I,,,19142.0,ICMX,,39.91747515365666,-75.24114231259212
2022-05-24,,SR   ,6,63.0,,,120.0,0.0,757800.0,,,421.0,,,,,0,,,757800.0,,,,,,563.0,E,,2043-01-01,2043-01-01,4.0,,,,0.0,0.0,F,50520.0,,,,,I,,,19142.0,ICMX,,39.91764800169853,-75.24194738133075
2022-05-24,,SR   ,6,63.0,,,80.0,0.0,627600.0,,,523.0,,,,,0,,,627600.0,,,,,,1088.0,E,,2043-01-01,2043-01-01,4.0,,,,0.0,0.0,F,41840.0,,,,,I,,,19142.0,ICMX,,39.91862412412115,-75.24054775841752
2022-05-24,,SI   ,6,383.0,,,95.0,0.0,16900.0,,,89.0,,,,,0,,,16900.0,,,,,,395.0,E,,2043-01-01,2043-01-01,1.0,,,,0.0,0.0,F,8455.0,,,,,I,,,19140.0,ICMX,,40.00641166691407,-75.13520866002835
2022-05-24,,SI   ,6,383.0,,,170.0,0.0,71400.0,,,200.0,,,,,0,,,71400.0,,,,,,395.0,A,,2043-01-01,2043-01-01,1.0,,,,0.0,0.0,F,35699.0,,,,,I,,,19140.0,ICMX,,40.0067444270336,-75.13501480096245
